obj_num,name_1,name_2,preset_amt_1,preset_amt_2,preset_amt_3,preset_amt_4,preset_amt_5,preset_amt_6,preset_amt_7,preset_amt_8,preset_amt_9,preset_amt_10,slu_priority,mi_slu_name_1,mi_slu_name_2,mi_slu_name_3,mi_slu_name_4,mi_slu_name_5,mi_slu_name_6,mi_slu_name_7,mi_slu_name_8,mlvl_class_name,prn_def_class_name,class_def_name,maj_grp_name,fam_grp_name,mi_grp_name,cond_grp_mem_name,cond_req_name,cond_allowed_name,nlu_grp,nlu_num,key_num,cost_1,cost_2,cost_3,cost_4,cost_5,cost_6,cost_7,cost_8,cost_9,cost_10
90047,EAST SIDE,EAST SIDE,7,,,,,,,,,,,LIQUOR ALL,VODKA,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
90048,CL PEPPER VDKA,CL PPR VODKA,7,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
90049,UNCL VAL,UNCL VAL,11,,,,,,,,,,,LIQUOR ALL,GIN,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
90050,UNCLE VALS,UNCLE VALS,9,,,,,,,,,,,LIQUOR ALL,GIN,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
91001,-WELL GIN-,,6,,,,,,,,,,,LIQUOR ALL,GIN,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
91002,BOMBAY SAPPHIRE,BOMBAY SAPPH,7,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
91004,CRATER LK GIN,CRATR LK GIN,6.5,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
91004,CRATER LK GIN,CRATR LK GIN,8,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
91005,BEEFEATER,BEEFEATER,7,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
91005,BEEFEATER,BEEFEATER,6.5,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
91006,RANSOM SMALLS,,7,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
91006,RANSOM SMALLS,,6.5,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
91007,HENDRICKS,HENDRICKS,6.5,,,,,,,,,,,LIQUOR ALL,GIN,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
91007,HENDRICKS,HENDRICKS,9,,,,,,,,,,,LIQUOR ALL,GIN,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
91008,RANDSOM SMALLS,RANSOM SMLS,8,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
91008,RANDSOM SMALLS,RANSOM SMLS,6.5,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
91009,OLD TOM,OLD TOM,9,,,,,,,,,,,LIQUOR ALL,GIN,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
91010,BROKERS,BROKERS,7,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
91010,BROKERS,BROKERS,6.5,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
91011,AVIATION,AVIATION,8,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
91011,AVIATION,AVIATION,6.5,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
91012,COUNTER GIN,COUNTER GIN,6.5,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
91012,COUNTER GIN,COUNTER GIN,7,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
91013,VIVACITY,VIVACITY,6.5,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
91013,VIVACITY,VIVACITY,10,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
91014,VIVACITY,,9,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items, GIN CHC,,BAR MODS,,,,,,,,,,,,,
91014,VIVACITY,,6.5,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items, GIN CHC,,BAR MODS,,,,,,,,,,,,,
91015,NEW AMSTERDAM,NEW AMSTERDM,6,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
91015,NEW AMSTERDAM,NEW AMSTERDM,6.5,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
91016,ARIA,ARIA,6.5,,,,,,,,,,,LIQUOR ALL,GIN,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
91016,ARIA,ARIA,9,,,,,,,,,,,LIQUOR ALL,GIN,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
91017,UNCLE VALS,UNCLE VALS,6.5,,,,,,,,,,,LIQUOR ALL,GIN,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
91017,UNCLE VALS,UNCLE VALS,11,,,,,,,,,,,LIQUOR ALL,GIN,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
91018,HENDRICKS,HENDRICKS,6.5,,,,,,,,,,,LIQUOR ALL,GIN,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
91018,HENDRICKS,HENDRICKS,10,,,,,,,,,,,LIQUOR ALL,GIN,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
91019,RANDSOM,RANDSOM,6.5,,,,,,,,,,,LIQUOR ALL,GIN,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
91019,RANDSOM,RANDSOM,11,,,,,,,,,,,LIQUOR ALL,GIN,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
91020,UNCLE VALS,UNCLE VALS,6.5,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
91020,UNCLE VALS,UNCLE VALS,11,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
91021,UNCL VALS,UNCL VALS,9,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
91024,-WELL GIN-,,6,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items, GIN CHC,,BAR MODS,,,,,,,,,,,,,
91025,CRATER LK GIN,CRATR LK GIN,8,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
91026,BOMBAY DRY,,7,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
91027,BOMBAY SAPPHIRE,,9,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items, GIN CHC,,BAR MODS,,,,,,,,,,,,,
91030,12 BRDGES,,7,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
91031,HENDRICKS,,9,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items, GIN CHC,,BAR MODS,,,,,,,,,,,,,
91032,BEEFEATER,,7,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items, GIN CHC,,BAR MODS,,,,,,,,,,,,,
91033,CRATER LK GIN,CRTER LK GIN,8,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items, GIN CHC,,,,,,,,,,,,,,,
91034,AVIATION,,8,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
91035,COUNTER ,,7,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
91036,OLD TOM,,9,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items, GIN CHC,,BAR MODS,,,,,,,,,,,,,
91037,BROKERS,,7,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
91038,SMALLS GIN,,7,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
91039,AVIATION,,8,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items, GIN CHC,,BAR MODS,,,,,,,,,,,,,
91040,BOMBAY SAP,BOMBAY SAP,9,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
91041,GORDONS,,6.5,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
91041,GORDONS,,4,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
91042,AVIATION,AVIATION,8,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
91043,NEW AMSTERDAM,,6,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
91044,NEW AMSTERDAM,,6,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items, GIN CHC,,BAR MODS,,,,,,,,,,,,,
91045,NEW AMSTERDAM,NEW AMSTERDA,6,,,,,,,,,,,LIQUOR ALL,GIN,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
92001,KNOB CREEK,KNOB CREEK,10,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,WHISKEY CHC,,BAR MODS,,,,,,,,,,,,,
92002,JOHN JACOB RYE,J JACOB RYE,8,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,WHISKEY CHC,,BAR MODS,,,,,,,,,,,,,
92003,1910 PENDELTON,1910 PEN,8,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
92005,OLD OVERHOLT,OLD OVERHOLT,7,,,,,,,,,,,LIQUOR ALL,WHISKEY,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
92006,PENDLETON,PENDLETON,8,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
92007,WILD TURKEY,,6,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
92008,GLENFEDDICH 12 Y,GLEN 12 YR,11,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
92009,GLENLEVIT,GLENLEVIT,13,,,,,,,,,,,LIQUOR ALL,SCOTCH,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
92010,JOHNNY BLK,JOHNNY BLK,10,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
92011,JOHNNY RED,JOHNNY RED,7,,,,,,,,,,,LIQUOR ALL,,SCOTCH,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
92012,MACALLAN,MACALLAN,14,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
92013,BALVENIE,BALVENIE,12,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
92014,LAPHROAIG,LAPHROAIG,10,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
92015,TALISKER,TALISKER,14,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
92016,JAMESON,JAMESON,9,,,,,,,,,,,LIQUOR ALL,WHISKEY,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
92017,ARDBEG,ARDBEG,14,,,,,,,,,,,LIQUOR ALL,SCOTCH,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
92018,SEAGRAMS 7,SEAGRAMS 7,6,,,,,,,,,,,,BAR MODS,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
92019,JIM BEAM,JIM BEAM,7,,,,,,,,,,,,FOOD MODS ALL,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
92020,DAVE'S EW,DAVE'S EW,4,,,,,,,,,,,LIQUOR ALL,WHISKEY,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
92021,BASIL HAYDEN,BASIL HAYDEN,12,,,,,,,,,,,LIQUOR ALL,WHISKEY,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
92022,CORNER CREEK,CORNER CREEK,9,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
92023,WHIP SNAP,WHIP SNAP,7,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
92024,RITTEN RYE,RITTEN RYE,9,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
92025,WOODFORD,WOODFORD,10,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
92026,1792,1792,9,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
92027,THE IRISHMAN,,7,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
92028,JOHN JACOB RYE,J JACOB RYE,8,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
92029,4 ROSES,4 ROSES,9,,,,,,,,,,,LIQUOR ALL,WHISKEY,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
92030,RITTENHOUSE,RITTENHOUSE,9,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
92031,SANDY'S MARTINI,SANDY'S MART,9,,,,,,,,,,,LIQUOR ALL,Q-R-S DRINKS,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
92032,FOUR ROSES,FOUR ROSES,9,,,,,,,,,,,LIQUOR ALL,WHISKEY,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
92033,KNOB CREEK,KNOB CREEK,9,,,,,,,,,,,LIQUOR ALL,WHISKEY,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
92034,OBAN,OBAN,16,,,,,,,,,,,LIQUOR ALL,SCOTCH,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
92035,BUSHMILLS,BUSHMILLS,8,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
92036,CROWN ROYAL,CROWN ROYAL,8,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
92038,BUCK BOURBON,BUCK BOURBON,7,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
92039,JACK DANIELS,JACK DANIELS,8,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
92040,MAKERS MARK,MAKERS MARK,8,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
92041,LEXINGTON,,6,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
92042,PRICHARD'S,PRICHARD'S,11,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
92043,FIREBALL,FIREBALL,7,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
92044,BLACK VELVET,BLACK VELVET,5,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
92045,JEFFERSON,JEFFERSON,8,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR,LIQUOR,LIQUOR,All Items,WHISKEY CHC,,BAR MODS,,,,,,,,,,,,,
92046,OLD OVERHOLT,,7,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,WHISKEY CHC,,BAR MODS,,,,,,,,,,,,,
92047,PENDELTON,,7,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,WHISKEY CHC,,BAR MODS,,,,,,,,,,,,,
92048,WILD TURKEY,,6,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
92049,JAMESON,,8,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,WHISKEY CHC,,BAR MODS,,,,,,,,,,,,,
92050,SEAGRAMS 7,SEAGRAMS 7,6,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,WHISKEY CHC,,BAR MODS,,,,,,,,,,,,,
92051,CANADIAN MST,,4.5,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,,,,,,,,,,,,,,,,
92052,JIM BEAM,,7,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,WHISKEY CHC,,BAR MODS,,,,,,,,,,,,,
92053,BUCK BOURBON,BUCK BOUURB,7,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
92054,BULLEIT RYE,,8,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,WHISKEY CHC,,BAR MODS,,,,,,,,,,,,,
92055,WHIP SNAP,WHIP SNAP,7,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
92056,CORNER CREEK,CORNER CREEK,9,,,,,,,,,,,,SPECIALS,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,WHISKEY CHC,,BAR MODS,,,,,,,,,,,,,
92057,BASIL HAYDEN,BASIL HAYDEN,11,,,,,,,,,,,LIQUOR ALL,WHISKEY,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,WHISKEY CHC,,BAR MODS,,,,,,,,,,,,,
92058,LEXINGTON,,5.5,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
92059,1792,1792,8,,,,,,,,,,,,,,,,,,,All Levels,,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
92060,WILLET,WILLET,7.5,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
92061,WOODFORD,WOODFORD,10,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,WHISKEY CHC,,BAR MODS,,,,,,,,,,,,,
92062,PRICHARDS,PRICHARDS,11,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
92063,C&C,,5,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
92064,BLANTONS,BLANTONS,14,,,,,,,,,,,LIQUOR ALL,WHISKEY,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,WHISKEY CHC,,BAR MODS,,,,,,,,,,,,,
92065,BULLEIT,BULLEIT,8,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,WHISKEY CHC,,BAR MODS,,,,,,,,,,,,,
92066,JEFFERSON,JEFFERSON,7,,,,,,,,,,,,,,,,,,,All Levels,,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,,,BAR MODS,,,,,,,,,,,,,
92067,FIREBALL,,7,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,WHISKEY CHC,,BAR MODS,,,,,,,,,,,,,
92068,-WELL WHISKEY-,,6,,,,,,,,,,,,,,,,,,,All Levels,CHECK/BAR,LIQUOR CONDIMENTS,LIQUOR,LIQUOR,All Items,WHISKEY CHC,,BAR MODS,,,,,,,,,,,,,
